0.06195404	0.060329843	0.01772309	-0.14696306	0.0068092677	-0.0941385	0.0131990565	-0.012095748	-0.0040753433	0.058973987	-0.0988154	0.040656872	0.020645477	0.08974331	-0.013207179	-0.11335309
0.052308742	0.15669364	0.061939694	-0.08857034	0.022562725	-0.0156021165	0.010174401	0.07573354	0.077806816	0.016078515	-0.0010542676	-0.020291818	0.0021486096	0.13928899	0.0027000264	-0.21401945
-0.14021482	0.23394969	0.19778247	0.14749673	-0.18637207	0.17749768	0.17469728	0.23020445	0.14452171	-0.13383631	0.1521279	-0.119366676	-0.20718032	-0.17547488	0.18443026	-0.18916038
0.059284095	0.121144615	0.030937042	-0.06662282	-0.0033853159	-0.0008113619	0.038234863	0.031016152	0.09007323	0.03982866	-0.029833976	0.040586658	-0.047744468	0.10768608	-0.03970378	-0.20809871
-0.034302153	0.20561986	0.10153501	-0.0035429099	-0.11367503	0.054782245	0.10172949	0.15405518	0.118074305	-0.046446458	0.016593946	-0.10459649	-0.12343994	0.018164577	0.03139765	-0.15570496
0.09608612	0.07881697	-0.05236488	-0.15838173	0.1307087	-0.17401247	-0.088906534	-0.018975038	-0.06576461	0.14796235	-0.16567892	0.16399133	0.0703446	0.15106133	-0.09008396	-0.07055749
-0.08888566	0.17812747	0.10306446	0.026450787	-0.045446876	0.0550493	0.13224283	0.122706644	0.10780844	-0.060170855	0.02258592	-0.12386135	-0.14632912	-0.043879297	0.07485394	-0.20189351
-0.056243677	0.16564813	0.16266643	0.07946157	-0.11508925	0.03446533	0.12130112	0.10064147	0.1539337	-0.05983471	0.038704194	-0.13175078	-0.12929985	-0.031738777	0.13342224	-0.14488026
-0.13375622	0.22840668	0.1065922	0.10961195	-0.10328124	0.105810516	0.098350234	0.15278758	0.16637056	-0.13360171	0.06424337	-0.10273	-0.1530572	-0.067646764	0.12181596	-0.26210445
-0.022352044	0.1696006	0.05159465	-0.062480006	0.022695689	-0.022853952	0.060554106	0.14904469	0.0717469	-0.058963396	0.016650097	-0.058121342	-0.052584857	0.051701605	0.036169868	-0.25336406
0.16988586	0.08063027	-0.063862674	-0.15716676	0.11271232	-0.13319002	-0.14232294	-0.06931623	-0.11497796	0.1792755	-0.19214633	0.1242077	0.09633231	0.17873797	-0.13773014	-0.09655717
0.07576996	0.174777	0.031665575	-0.0841728	0.09497382	-0.07245132	0.002811295	-0.01908492	-0.06196558	0.04861837	-0.054685473	0.044253193	0.046247266	0.10722004	-0.038175624	-0.09057626
0.15045685	0.086405605	-0.12514818	-0.165649	0.09316392	-0.11640287	-0.08378574	-0.08347583	-0.10609744	0.1437967	-0.11640714	0.07331975	0.05943016	0.15761213	-0.11591434	-0.06547611
-0.07275509	0.18756479	0.18763535	0.09856509	-0.15685865	0.10153994	0.118225195	0.11964981	0.09771159	-0.070877664	0.11632167	-0.111388765	-0.15364255	-0.116782546	0.12792043	-0.2090063
0.0038791837	0.17413272	-0.011310687	-0.08439737	-0.008958175	-0.027526747	0.038707804	-0.009038429	-0.027751254	0.08003669	-0.03883548	-0.009583794	-0.011654584	0.08298748	0.023103483	-0.14432722
0.023753418	0.17835794	0.053874835	-0.09500354	-0.04356265	-0.012177838	0.035074294	0.018732019	0.07893622	0.033459503	-0.07567094	-0.04337647	-0.04129351	0.018663459	0.011913757	-0.11601935
0.17935504	0.076160245	-0.06108563	-0.1380126	0.15916055	-0.10998482	-0.10626177	-0.12631875	-0.12710111	0.16682588	-0.16973795	0.155288	0.09931698	0.20182444	-0.07548151	-0.07047148
0.153059	0.059145566	-0.072663024	-0.11473112	0.07911246	-0.10668262	-0.11223505	0.00620037	-0.029393842	0.0812738	-0.12978852	0.06530079	0.07972857	0.10223047	-0.12962924	-0.09982449
-0.040143844	0.104024164	0.07387793	-0.039220743	-0.015526102	0.05031451	0.05026225	0.041010715	0.09760173	-0.036898088	-0.007877692	-0.015979378	-0.09017699	-0.0018660104	-0.012069234	-0.10870207
0.051883917	0.14159338	0.030731602	-0.042547137	0.05993855	-0.096748896	0.039174117	0.06209865	0.027069667	-0.0024347487	-0.02407738	0.031859785	-0.026279045	0.074738264	0.009238039	-0.15004998
0.14698927	-0.031384833	-0.16409206	-0.18485974	0.11157708	-0.16393648	-0.18790214	-0.114803165	-0.1250736	0.16847256	-0.16046661	0.11804335	0.18225424	0.16455136	-0.17380266	0.034733508
-0.16491663	0.21235596	0.20986408	0.0960774	-0.17618436	0.14410572	0.12356282	0.14646164	0.16200063	-0.15329847	0.13306713	-0.121951886	-0.1867052	-0.08638114	0.16637361	-0.28309843
0.021325165	0.14762744	0.0070012882	-0.11720332	0.04880052	-0.0935494	-0.020886453	-0.018099956	-0.04686207	0.034716915	-0.04339022	0.0463481	-0.026733207	0.053646743	-0.028756345	-0.07824578
-0.1447639	0.22386292	0.14680772	0.1500155	-0.119486265	0.11252098	0.11695609	0.18089195	0.07726077	-0.14564578	0.14557295	-0.10146516	-0.08065776	-0.13988906	0.13625987	-0.21399094
0.17474572	0.03869389	-0.06879985	-0.14127259	0.15215386	-0.17053172	-0.09985355	-0.13390973	-0.105507016	0.17900425	-0.12050233	0.16266192	0.09073572	0.2141689	-0.14163713	-0.007964951
0.14496277	-0.05398561	-0.14444514	-0.19753228	0.22164051	-0.17750695	-0.18929704	-0.17309126	-0.13988939	0.14820753	-0.19307517	0.16503525	0.14737731	0.1687387	-0.1606199	0.065227084
-0.03540904	0.16895488	0.07991528	0.03321872	-0.07751792	0.027613496	0.1028028	0.10817125	0.0477753	-0.064227596	0.10137837	-0.10009288	-0.055700663	-0.07586787	0.0609144	-0.15724987
-0.0020892206	0.18145707	0.07877088	-0.060763687	-0.011726032	0.003558409	0.045938734	0.06685745	0.040327687	-0.04829034	0.0074307225	-0.05983283	-0.030588817	0.06638729	-0.0029025993	-0.17906246
-0.052214637	0.15995373	0.13961963	0.06390635	-0.06750684	0.09086884	0.10428523	0.1499456	0.10797861	-0.04744274	0.04366569	-0.06601303	-0.11779251	-0.07022046	0.13471466	-0.1924782
0.12095781	0.018712167	-0.05405025	-0.15944734	0.11726413	-0.18063906	-0.08178807	-0.04658988	-0.085018046	0.16771345	-0.15245616	0.12344267	0.057950776	0.20035511	-0.09122421	-0.072129376
0.030506454	0.13812293	0.05243715	-0.02701541	0.02333745	-0.10157783	-0.0030252512	0.028935136	0.048764117	0.028603798	-0.055239044	0.06599956	-0.025201965	0.1313353	0.005059174	-0.13207838
-0.025139084	0.053435676	0.037660915	-0.032986045	0.015893653	-0.030826727	-0.020243734	0.05246246	0.037543535	0.06899054	5.691673e-05	0.0820628	-0.04817725	0.11189052	-0.04254523	-0.10157354
-0.009356735	0.103646375	-0.016040243	-0.08529285	0.020067982	-0.08004854	0.024264542	0.02698976	-0.023243735	0.010688477	0.009450754	-0.008426119	0.009970524	0.08507999	-0.0102509875	-0.0862095
0.16032842	-0.07875352	-0.19955625	-0.16005906	0.17553456	-0.16676049	-0.20837423	-0.18881764	-0.13290292	0.1610151	-0.17631434	0.20408754	0.17822993	0.17783114	-0.16556296	0.081865095
-0.06354015	0.18538514	0.13282718	0.072438784	-0.061126426	0.07371585	0.07092557	0.0644186	0.05726943	-0.0833135	0.04529933	-0.08142714	-0.11317487	0.015366429	0.052194558	-0.19721879
-0.04529308	0.08962622	0.10513496	0.025400868	-0.09291542	0.020340618	0.103052296	0.09765752	0.07788895	-0.021385545	0.053644963	-0.024142044	-0.03149075	-0.019006608	0.05426032	-0.13962094
0.1992967	-0.014166772	-0.071110696	-0.16109239	0.10880216	-0.16465262	-0.1811434	-0.058802817	-0.08323951	0.10306608	-0.15473591	0.14476424	0.09819044	0.17186414	-0.14816652	-0.017136207
